case_id,branch,source_dataset,ct_shape,mask_shape,ct_sx,ct_sy,ct_sz,hu_min,hu_max,hu_p01,hu_p05,hu_p50,hu_p95,hu_p99,looks_like_HU,needs_offset_fix,mask_empty,ct_reader_backend,mask_reader_backend,recommendation,status,error
18c4793d84,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,3.9743590354919434,-3024.0,1935.0,-3024.0,-3024.0,-987.0,303.0,1267.0,True,False,True,sitk,sitk,resample_to_5mm,ok,
18cb5ab469,normal,RSNA-Normal,"(37, 512, 512)","(37, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2773.0,-1011.0,-1006.0,-966.0,416.0,1040.0,True,False,True,sitk,sitk,keep_original,ok,
18cf6576fd,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,4.009538650512695,-3024.0,1863.0,-3024.0,-3024.0,-987.0,316.0,1266.0,True,False,True,sitk,sitk,keep_original,ok,
18d2508766,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.48828125,0.48828125,4.999998092651367,-1024.0,1421.0,-1010.0,-1005.0,-964.0,304.0,829.0,True,False,True,sitk,sitk,keep_original,ok,
18d60648a6,normal,RSNA-Normal,"(39, 512, 512)","(39, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1739.0,-1013.0,-1008.0,-988.0,342.0,817.0,True,False,True,sitk,sitk,keep_original,ok,
18dec11fac,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1661.0,-1011.0,-1007.0,-979.0,389.0,1026.0,True,False,True,sitk,sitk,keep_original,ok,
18e9d64f71,normal,RSNA-Normal,"(41, 512, 512)","(41, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2305.0,-1010.0,-1006.0,-984.0,538.0,1190.0,True,False,True,sitk,sitk,keep_original,ok,
18eb7d818b,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.447265625,0.447265625,5.0,-1023.0,1435.0,-1010.0,-1007.0,-864.0,434.0,878.0,True,False,True,sitk,sitk,keep_original,ok,
18f0d6194d,normal,RSNA-Normal,"(44, 512, 512)","(44, 512, 512)",0.4882810115814209,0.4882810115814209,3.723325490951538,-3024.0,1973.0,-3024.0,-3024.0,-985.0,400.0,1362.0,True,False,True,sitk,sitk,resample_to_5mm,ok,
18f50f2a5e,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.423828125,0.423828125,5.0,-1022.0,1663.0,-1011.0,-1007.0,-956.0,492.0,1068.0,True,False,True,sitk,sitk,keep_original,ok,
18faba5e0c,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.462890625,0.462890625,5.0,-1024.0,2072.0,-1009.0,-1005.0,-960.0,439.0,967.0,True,False,True,sitk,sitk,keep_original,ok,
19a400a1d3,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.48828125,0.48828125,5.0,-1021.0,1659.0,-1009.0,-1006.0,-943.0,427.0,1167.0,True,False,True,sitk,sitk,keep_original,ok,
19a81d7255,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1664.0,-1010.0,-1006.0,-958.0,450.0,998.0,True,False,True,sitk,sitk,keep_original,ok,
19abc424cc,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1637.0,-1010.0,-1006.0,-993.0,343.0,917.0,True,False,True,sitk,sitk,keep_original,ok,
19c6598ccc,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.431640625,0.431640625,5.0,-1023.0,1611.0,-1010.0,-1006.0,-963.0,359.0,890.0,True,False,True,sitk,sitk,keep_original,ok,
19cab302de,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,3.73776912689209,-3024.0,1964.0,-3024.0,-3024.0,-977.0,325.0,1455.0,True,False,True,sitk,sitk,resample_to_5mm,ok,
1a14343982,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.451171875,0.451171875,5.0,-1024.0,2976.0,-1011.0,-1006.0,-975.0,627.0,1284.0,True,False,True,sitk,sitk,keep_original,ok,
1a18f7efa2,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.439453125,0.439453125,5.0,-1024.0,1685.0,-1009.0,-1006.0,-975.0,462.0,1072.0,True,False,True,sitk,sitk,keep_original,ok,
1a33d8d099,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.0225605964660645,-3024.0,2044.0,-3024.0,-3024.0,-1001.0,574.0,1419.0,True,False,True,sitk,sitk,keep_original,ok,
1a341ec405,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-3024.0,2083.0,-3024.0,-3024.0,-1000.0,246.0,1408.0,True,False,True,sitk,sitk,keep_original,ok,
1a3609c5be,normal,RSNA-Normal,"(37, 512, 512)","(37, 512, 512)",0.462890625,0.462890625,5.0,-1024.0,2914.0,-1009.0,-1005.0,-989.0,428.0,1005.0,True,False,True,sitk,sitk,keep_original,ok,
1a3814808d,normal,RSNA-Normal,"(31, 512, 512)","(31, 512, 512)",0.416015625,0.416015625,5.0,-1023.0,1788.0,-1009.0,-1005.0,-853.0,557.0,1072.0,True,False,True,sitk,sitk,keep_original,ok,
1a44c511a0,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2272.0,-1009.0,-1005.0,-972.0,664.0,1264.0,True,False,True,sitk,sitk,keep_original,ok,
1a4678822f,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.435546875,0.435546875,5.0,-1022.0,1758.0,-1011.0,-1006.0,-940.0,577.0,1154.0,True,False,True,sitk,sitk,keep_original,ok,
1a467e8a13,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.48828125,0.48828125,5.0,-1022.0,1664.0,-1009.0,-1006.0,-973.0,351.0,1127.0,True,False,True,sitk,sitk,keep_original,ok,
1a4923ec37,normal,RSNA-Normal,"(31, 512, 512)","(31, 512, 512)",0.431640625,0.431640625,5.0,-1024.0,1643.0,-1010.0,-1006.0,-964.0,409.0,1091.570000000007,True,False,True,sitk,sitk,keep_original,ok,
1a5751031d,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.427734375,0.427734375,5.0,-1023.0,1800.0,-1011.0,-1007.0,-901.0,495.0,1054.0,True,False,True,sitk,sitk,keep_original,ok,
1a5778261b,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.462890625,0.462890625,5.0,-1022.0,1625.0,-1009.0,-1005.0,-955.0,585.0,1062.0,True,False,True,sitk,sitk,keep_original,ok,
1a59e0db63,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.48828125,0.48828125,5.0,-1022.0,1712.0,-1012.0,-1006.0,-970.0,283.0,1108.0,True,False,True,sitk,sitk,keep_original,ok,
1a63eecc3d,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.4375,0.4375,5.0,-1023.0,2232.0,-1011.0,-1006.0,-950.0,448.0,948.0,True,False,True,sitk,sitk,keep_original,ok,
1a6792dd0b,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.47265625,0.47265625,5.0,-1023.0,1618.0,-1011.0,-1006.0,-964.0,506.0,1029.0,True,False,True,sitk,sitk,keep_original,ok,
1a7c7ecd50,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.435546875,0.435546875,5.0,-1024.0,2439.0,-1009.5700000000002,-1006.0,-965.0,464.0,1074.0,True,False,True,sitk,sitk,keep_original,ok,
1a8a13c728,normal,RSNA-Normal,"(39, 512, 512)","(39, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2747.0,-1011.0,-1006.0,-968.0,593.0,1224.0,True,False,True,sitk,sitk,keep_original,ok,
1a9a481592,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.48828125,0.48828125,5.0,-1022.0,1718.0,-1011.0,-1006.0,-984.0,345.0,840.0,True,False,True,sitk,sitk,keep_original,ok,
1aa3d4fa6c,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.41015625,0.41015625,5.0,-1024.0,1600.0,-1009.0,-1005.0,-903.0,470.0,973.0,True,False,True,sitk,sitk,keep_original,ok,
1ab1af4225,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.404296875,0.404296875,5.0,-1024.0,2805.0,-1006.0,-1003.0,-699.0,631.0,1153.570000000007,True,False,True,sitk,sitk,keep_original,ok,
1ac8e73ca8,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.4375,0.4375,5.0,-1018.0,2857.0,-1009.0,-1005.0,-945.0,423.0,1169.0,True,False,True,sitk,sitk,keep_original,ok,
1b31576e8c,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.421875,0.421875,5.0,-1024.0,2976.0,-1010.0,-1005.0,-817.0,539.0,1140.0,True,False,True,sitk,sitk,keep_original,ok,
1b42f16ffc,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.44140625,0.44140625,5.0,-1021.0,1569.0,-1009.0,-1006.0,-947.0,504.0,1007.0,True,False,True,sitk,sitk,keep_original,ok,
1b45c2621b,normal,RSNA-Normal,"(37, 512, 512)","(37, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2976.0,-1011.0,-1006.0,-971.0,349.0,1044.0,True,False,True,sitk,sitk,keep_original,ok,
1b5e6f6a5c,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.0150146484375,-3024.0,2032.0,-3024.0,-3024.0,-976.0,805.0,1329.0,True,False,True,sitk,sitk,keep_original,ok,
1b68c1ba74,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.427734375,0.427734375,5.0,-1020.0,1666.0,-1009.0,-1006.0,-966.0,449.0,1063.0,True,False,True,sitk,sitk,keep_original,ok,
1b6951d4ef,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,4.0172271728515625,-3024.0,2059.0,-3024.0,-3024.0,-1005.0,582.0,1529.0,True,False,True,sitk,sitk,keep_original,ok,
1b6c0761d1,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.09373140335083,-3024.0,2185.0,-3024.0,-3024.0,-980.0,633.0,1501.0,True,False,True,sitk,sitk,keep_original,ok,
1b6f933f55,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.44140625,0.44140625,5.0,-1024.0,1719.0,-1009.0,-1005.0,-961.0,484.0,1041.0,True,False,True,sitk,sitk,keep_original,ok,
1b8a025ee7,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.453125,0.453125,5.0,-1024.0,1614.0,-1010.0,-1005.0,-963.0,385.0,878.0,True,False,True,sitk,sitk,keep_original,ok,
1b8ac8435f,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.142452716827393,-3024.0,2118.0,-3024.0,-3024.0,-988.0,664.0,1541.0,True,False,True,sitk,sitk,keep_original,ok,
1b8cc3802f,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1602.0,-1009.0,-1006.0,-990.0,429.0,1100.0,True,False,True,sitk,sitk,keep_original,ok,
1b8e021a8b,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.48828125,0.48828125,5.0,-1022.0,1694.0,-1011.0,-1006.0,-989.0,480.0,1140.0,True,False,True,sitk,sitk,keep_original,ok,
1b91188756,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.431640625,0.431640625,5.0,-1021.0,1672.0,-1011.0,-1006.0,-916.0,547.0,1072.0,True,False,True,sitk,sitk,keep_original,ok,
1ba071c455,normal,RSNA-Normal,"(39, 512, 512)","(39, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2847.0,-1012.0,-1006.0,-991.0,555.0,1037.0,True,False,True,sitk,sitk,keep_original,ok,
1ba376fedc,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1591.0,-1012.0,-1010.0,-974.0,293.0,878.0,True,False,True,sitk,sitk,keep_original,ok,
1bc47897b3,normal,RSNA-Normal,"(30, 512, 512)","(30, 512, 512)",0.423828125,0.423828125,5.0,-1024.0,1701.0,-1016.0,-1011.0,-939.0,652.0,1187.0,True,False,True,sitk,sitk,keep_original,ok,
1bc8566455,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.085014820098877,-3024.0,1918.0,-3024.0,-3024.0,-993.0,623.0,1365.0,True,False,True,sitk,sitk,keep_original,ok,
1bcab0be02,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.458984375,0.458984375,4.999998092651367,-1024.0,2976.0,-1009.0,-1005.0,-992.0,309.8499999999767,775.0,True,False,True,sitk,sitk,keep_original,ok,
1be25102f7,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,3.9997949600219727,-3024.0,2047.0,-3024.0,-3024.0,-990.0,349.0,1519.0,True,False,True,sitk,sitk,resample_to_5mm,ok,
1bee211f2a,normal,RSNA-Normal,"(30, 512, 512)","(30, 512, 512)",0.419921875,0.419921875,5.0,-1022.0,1682.0,-1010.0,-1005.0,-895.0,441.0,821.570000000007,True,False,True,sitk,sitk,keep_original,ok,
1bf6468f63,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.41796875,0.41796875,5.0,-1024.0,2422.0,-1010.0,-1006.0,-928.0,581.0,1211.0,True,False,True,sitk,sitk,keep_original,ok,
1bf94b3125,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-3024.0,2009.0,-3024.0,-3024.0,-987.0,338.0,1359.0,True,False,True,sitk,sitk,keep_original,ok,
1bf9be3f55,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.43359375,0.43359375,5.0,-1024.0,1793.0,-1009.0,-1005.0,-754.0,528.0,1106.0,True,False,True,sitk,sitk,keep_original,ok,
1c08de4a8a,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.41015625,0.41015625,5.0,-1015.0,1647.0,-1008.0,-1004.0,-868.0,369.0,697.0,True,False,True,sitk,sitk,keep_original,ok,
1c272ea70c,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.427734375,0.427734375,5.0,-1020.0,1609.0,-1009.0,-1006.0,-949.0,442.8499999999767,901.0,True,False,True,sitk,sitk,keep_original,ok,
1c2b008a03,normal,RSNA-Normal,"(31, 512, 512)","(31, 512, 512)",0.43359375,0.43359375,5.0,-1023.0,1735.0,-1013.0,-1009.0,-923.0,593.0,1234.0,True,False,True,sitk,sitk,keep_original,ok,
1c36a52f73,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2251.0,-1014.0,-1011.0,-988.0,409.0,1088.0,True,False,True,sitk,sitk,keep_original,ok,
1c408dbb30,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2219.0,-1010.0,-1006.0,-980.0,392.0,994.0,True,False,True,sitk,sitk,keep_original,ok,
1c4f7f9de5,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.4375,0.4375,5.0,-1021.0,1801.0,-1009.0,-1005.0,-946.0,445.0,1031.0,True,False,True,sitk,sitk,keep_original,ok,
1c52b630ce,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-3024.0,2038.0,-3024.0,-3024.0,-986.0,419.0,1424.0,True,False,True,sitk,sitk,keep_original,ok,
1c5a60af16,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.023689270019531,-3024.0,3071.0,-3024.0,-3024.0,-971.0,581.0,1460.0,True,False,True,sitk,sitk,keep_original,ok,
1c64f41611,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.48828125,0.48828125,5.0,-1022.0,1767.0,-1009.0,-1005.0,-997.0,334.0,784.0,True,False,True,sitk,sitk,keep_original,ok,
1c6883c138,normal,RSNA-Normal,"(37, 512, 512)","(37, 512, 512)",0.4609375,0.4609375,5.0,-1023.0,2786.0,-1008.0,-1005.0,-969.0,378.0,900.0,True,False,True,sitk,sitk,keep_original,ok,
1c6c035023,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1654.0,-1012.0,-1006.0,-967.0,297.0,877.0,True,False,True,sitk,sitk,keep_original,ok,
1c78e8dd92,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.023689270019531,-3024.0,2148.0,-3024.0,-3024.0,-977.0,418.0,1405.0,True,False,True,sitk,sitk,keep_original,ok,
1c7b3d0bea,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.48828125,0.48828125,5.0,-1020.0,1563.0,-1008.0,-1004.0,-961.0,558.0,1144.0,True,False,True,sitk,sitk,keep_original,ok,
1c812a602f,normal,RSNA-Normal,"(38, 512, 512)","(38, 512, 512)",0.458984375,0.458984375,5.0,-1024.0,2976.0,-1008.0,-1004.0,-966.0,401.0,888.0,True,False,True,sitk,sitk,keep_original,ok,
1c8ae2fbc4,normal,RSNA-Normal,"(38, 512, 512)","(38, 512, 512)",0.4882810115814209,0.4882810115814209,3.999176263809204,-3024.0,2079.0,-3024.0,-3024.0,-989.0,458.0,1435.570000000007,True,False,True,sitk,sitk,resample_to_5mm,ok,
1c94676039,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.416015625,0.416015625,5.0,-1024.0,1671.0,-1010.0,-1005.0,-943.0,457.0,811.0,True,False,True,sitk,sitk,keep_original,ok,
1c9fe6c268,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.408203125,0.408203125,5.0,-1024.0,1578.0,-1010.0,-1006.0,-958.0,546.0,1125.0,True,False,True,sitk,sitk,keep_original,ok,
1cad839c93,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.0699543952941895,-3024.0,2049.0,-3024.0,-3024.0,-984.0,837.0,1596.0,True,False,True,sitk,sitk,keep_original,ok,
1cafa44228,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.48828125,0.48828125,5.0,-1022.0,2746.0,-1009.0,-1005.0,-990.0,322.0,821.0,True,False,True,sitk,sitk,keep_original,ok,
1cb3e7d775,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.46484375,0.46484375,5.0,-1024.0,1546.0,-1012.0,-1008.0,-961.0,422.0,1071.0,True,False,True,sitk,sitk,keep_original,ok,
1cb4ab7053,normal,RSNA-Normal,"(31, 512, 512)","(31, 512, 512)",0.41015625,0.41015625,5.0,-1024.0,1524.0,-1011.0,-1007.0,-713.0,383.0,736.0,True,False,True,sitk,sitk,keep_original,ok,
1cbdc5d074,normal,RSNA-Normal,"(37, 512, 512)","(37, 512, 512)",0.451171875,0.451171875,5.0,-1023.0,1549.0,-1009.0,-1006.0,-955.0,454.0,997.0,True,False,True,sitk,sitk,keep_original,ok,
1cc652362e,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.4882810115814209,0.4882810115814209,4.009899616241455,-3024.0,2004.0,-3024.0,-3024.0,-990.0,639.0,1555.0,True,False,True,sitk,sitk,keep_original,ok,
1cdd36cc55,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.17626428604126,-3024.0,2082.0,-3024.0,-3024.0,-946.0,666.0,1221.0,True,False,True,sitk,sitk,keep_original,ok,
1cecd705de,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.41796875,0.41796875,5.0,-1024.0,1548.0,-1009.0,-1005.0,-890.0,482.0,1081.0,True,False,True,sitk,sitk,keep_original,ok,
1cf2e899ed,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.416015625,0.416015625,5.0,-1024.0,1531.0,-1008.0,-1004.0,-818.0,475.0,919.0,True,False,True,sitk,sitk,keep_original,ok,
1cf37f4581,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.408203125,0.408203125,5.0,-1024.0,1589.0,-1010.0,-1005.0,-937.0,733.0,1184.0,True,False,True,sitk,sitk,keep_original,ok,
1cf3ca8213,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.176264762878418,-3024.0,1997.0,-3024.0,-3024.0,-965.0,666.0,1436.0,True,False,True,sitk,sitk,keep_original,ok,
1cfc1b3043,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.48828125,0.48828125,5.0,-1023.0,1762.0,-1010.0,-1005.0,-968.0,454.0,1010.0,True,False,True,sitk,sitk,keep_original,ok,
1cff5ac4b6,normal,RSNA-Normal,"(31, 512, 512)","(31, 512, 512)",0.421875,0.421875,5.0,-1024.0,1692.0,-1011.0,-1006.0,-930.0,704.0,1028.0,True,False,True,sitk,sitk,keep_original,ok,
1d00a40fbd,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.000000476837158,-3024.0,2107.0,-3024.0,-3024.0,-982.0,367.0,1201.0,True,False,True,sitk,sitk,keep_original,ok,
1d1d04e2f0,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.43359375,0.43359375,5.0,-1024.0,1573.0,-1012.0,-1006.0,-932.0,400.0,1051.570000000007,True,False,True,sitk,sitk,keep_original,ok,
1d37e862cf,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.0324835777282715,-3024.0,3067.0,-3024.0,-3024.0,-998.0,307.0,1494.0,True,False,True,sitk,sitk,keep_original,ok,
1d3a3d6c53,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.42578125,0.42578125,5.0,-1021.0,1691.0,-1010.0,-1006.0,-907.0,624.0,1110.0,True,False,True,sitk,sitk,keep_original,ok,
1d3e90ce73,normal,RSNA-Normal,"(39, 512, 512)","(39, 512, 512)",0.51171875,0.51171875,5.0,-1023.0,2104.0,-1009.0,-1005.0,-983.0,436.0,1094.0,True,False,True,sitk,sitk,keep_original,ok,
1d4c4f5abc,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.4609375,0.4609375,5.0,-1023.0,1643.0,-1010.0,-1005.0,-814.0,756.0,1293.0,True,False,True,sitk,sitk,keep_original,ok,
1d4fcb6ab9,normal,RSNA-Normal,"(31, 512, 512)","(31, 512, 512)",0.4296875,0.4296875,5.0,-1024.0,1623.0,-1011.0,-1006.0,-941.0,643.0,1258.0,True,False,True,sitk,sitk,keep_original,ok,
1d528efa68,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.423828125,0.423828125,5.0,-1023.0,1942.0,-1011.0,-1006.0,-958.0,556.0,1177.0,True,False,True,sitk,sitk,keep_original,ok,
1d5e524529,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.48828125,0.48828125,5.0,-1023.0,1594.0,-1010.0,-1006.0,-994.0,291.0,786.0,True,False,True,sitk,sitk,keep_original,ok,
1d740362bb,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.015044689178467,-3024.0,2254.0,-3024.0,-3024.0,-987.0,925.0,1591.0,True,False,True,sitk,sitk,keep_original,ok,
1d790ad1ea,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.416015625,0.416015625,5.0,-1024.0,1619.0,-1009.0,-1006.0,-946.0,757.0,1290.0,True,False,True,sitk,sitk,keep_original,ok,
1dbb979309,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,3.9944615364074707,-3024.0,1976.0,-3024.0,-3024.0,-989.0,464.0,1395.0,True,False,True,sitk,sitk,resample_to_5mm,ok,
1dd0f516ac,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.390625,0.390625,5.0,-1023.0,1680.0,-1009.0,-1005.0,-728.0,644.0,1088.0,True,False,True,sitk,sitk,keep_original,ok,
1dd778fa00,normal,RSNA-Normal,"(31, 512, 512)","(31, 512, 512)",0.421875,0.421875,5.0,-1022.0,1558.0,-1012.0,-1007.0,-944.0,443.0,1017.0,True,False,True,sitk,sitk,keep_original,ok,
1dd82236b7,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.43359375,0.43359375,5.0,-1021.0,1285.0,-1011.0,-1006.0,-958.0,356.0,799.0,True,False,True,sitk,sitk,keep_original,ok,
1dda9a4d22,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.466796875,0.466796875,5.0,-1023.0,1635.0,-1008.0,-1005.0,-962.0,372.0,942.0,True,False,True,sitk,sitk,keep_original,ok,
1dddb1fef2,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.458984375,0.458984375,5.0,-1022.0,1542.0,-1008.0,-1005.0,-944.0,308.0,846.0,True,False,True,sitk,sitk,keep_original,ok,
1de7498487,normal,RSNA-Normal,"(31, 512, 512)","(31, 512, 512)",0.400390625,0.400390625,5.0,-1022.0,1471.0,-1010.0,-1006.0,-916.0,533.0,920.0,True,False,True,sitk,sitk,keep_original,ok,
1e013eb445,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.48828125,0.48828125,5.0,-1019.0,1539.0,-1009.0,-1005.0,-974.0,441.0,1081.0,True,False,True,sitk,sitk,keep_original,ok,
1e0a3cdf70,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.455078125,0.455078125,5.0,-1022.0,1686.0,-1009.0,-1006.0,-951.0,574.0,1197.570000000007,True,False,True,sitk,sitk,keep_original,ok,
1e1e6d4595,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.43359375,0.43359375,5.0,-1024.0,1790.0,-1012.0,-1005.0,-861.0,510.0,1006.0,True,False,True,sitk,sitk,keep_original,ok,
1e275b0d03,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.45703125,0.45703125,5.0,-1024.0,2574.0,-1015.0,-1006.0,-940.0,297.0,923.0,True,False,True,sitk,sitk,keep_original,ok,
1e358a8d5c,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,3.977153778076172,-3024.0,1938.0,-3024.0,-3024.0,-968.0,735.0,1521.0,True,False,True,sitk,sitk,resample_to_5mm,ok,
1e3b762e71,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2976.0,-1012.0,-1006.0,-974.0,508.0,1235.0,True,False,True,sitk,sitk,keep_original,ok,
1e5ac296dc,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4375,0.4375,5.0,-1022.0,1607.0,-1009.0,-1005.0,-912.0,589.0,1119.0,True,False,True,sitk,sitk,keep_original,ok,
