branch,case_id,ct_path,mask_path,ct_exists,mask_exists,paired
Segmented Scans,6909e9ec97,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6909e9ec97.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6909e9ec97.nii.gz,True,True,True
Segmented Scans,693af4df4c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/693af4df4c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/693af4df4c.nii.gz,True,True,True
Segmented Scans,694bae6137,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/694bae6137.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/694bae6137.nii.gz,True,True,True
Segmented Scans,695fb1509f,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/695fb1509f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/695fb1509f.nii.gz,True,True,True
Segmented Scans,696e62e32d,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/696e62e32d.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/696e62e32d.nii.gz,True,True,True
Segmented Scans,6a00e5f4b4,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6a00e5f4b4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6a00e5f4b4.nii.gz,True,True,True
Segmented Scans,6a58f3ceb4,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6a58f3ceb4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6a58f3ceb4.nii.gz,True,True,True
Segmented Scans,6a96491280,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6a96491280.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6a96491280.nii.gz,True,True,True
Segmented Scans,6ae111f642,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6ae111f642.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6ae111f642.nii.gz,True,True,True
Segmented Scans,6b2b4fdea6,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6b2b4fdea6.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6b2b4fdea6.nii.gz,True,True,True
Segmented Scans,6b37836125,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6b37836125.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6b37836125.nii.gz,True,True,True
Segmented Scans,6b4a46f457,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6b4a46f457.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6b4a46f457.nii.gz,True,True,True
Segmented Scans,6b604a8156,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6b604a8156.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6b604a8156.nii.gz,True,True,True
Segmented Scans,6c984ee7f6,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6c984ee7f6.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6c984ee7f6.nii.gz,True,True,True
Segmented Scans,6cbe1f0a09,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6cbe1f0a09.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6cbe1f0a09.nii.gz,True,True,True
Segmented Scans,6cc8f5463a,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6cc8f5463a.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6cc8f5463a.nii.gz,True,True,True
Segmented Scans,6ccc1c9e9f,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6ccc1c9e9f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6ccc1c9e9f.nii.gz,True,True,True
Segmented Scans,6cef588dd0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6cef588dd0.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6cef588dd0.nii.gz,True,True,True
Segmented Scans,6e15775d80,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6e15775d80.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6e15775d80.nii.gz,True,True,True
Segmented Scans,6e81cb0f88,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6e81cb0f88.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6e81cb0f88.nii.gz,True,True,True
Segmented Scans,6ebd8ec2a9,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6ebd8ec2a9.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6ebd8ec2a9.nii.gz,True,True,True
Segmented Scans,6ef07e1c45,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6ef07e1c45.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6ef07e1c45.nii.gz,True,True,True
Segmented Scans,6f73b3e2f6,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6f73b3e2f6.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6f73b3e2f6.nii.gz,True,True,True
Segmented Scans,6fdcebadec,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6fdcebadec.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6fdcebadec.nii.gz,True,True,True
Segmented Scans,6ff047baa3,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/6ff047baa3.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/6ff047baa3.nii.gz,True,True,True
Segmented Scans,701ca888c7,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/701ca888c7.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/701ca888c7.nii.gz,True,True,True
Segmented Scans,703db4278a,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/703db4278a.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/703db4278a.nii.gz,True,True,True
Segmented Scans,70d0e33a2d,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/70d0e33a2d.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/70d0e33a2d.nii.gz,True,True,True
Segmented Scans,718c0188ef,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/718c0188ef.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/718c0188ef.nii.gz,True,True,True
Segmented Scans,71a2992a40,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/71a2992a40.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/71a2992a40.nii.gz,True,True,True
Segmented Scans,71bd285406,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/71bd285406.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/71bd285406.nii.gz,True,True,True
Segmented Scans,720bf63ce3,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/720bf63ce3.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/720bf63ce3.nii.gz,True,True,True
Segmented Scans,721d2d7bbc,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/721d2d7bbc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/721d2d7bbc.nii.gz,True,True,True
Segmented Scans,722d973691,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/722d973691.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/722d973691.nii.gz,True,True,True
Segmented Scans,72b5b93699,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/72b5b93699.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/72b5b93699.nii.gz,True,True,True
Segmented Scans,72cf698d39,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/72cf698d39.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/72cf698d39.nii.gz,True,True,True
Segmented Scans,7402c2f56c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7402c2f56c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7402c2f56c.nii.gz,True,True,True
Segmented Scans,745845dce0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/745845dce0.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/745845dce0.nii.gz,True,True,True
Segmented Scans,74bdb58dbf,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/74bdb58dbf.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/74bdb58dbf.nii.gz,True,True,True
Segmented Scans,74edab4e1b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/74edab4e1b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/74edab4e1b.nii.gz,True,True,True
Segmented Scans,7502a8b56b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7502a8b56b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7502a8b56b.nii.gz,True,True,True
Segmented Scans,75377f04e6,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/75377f04e6.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/75377f04e6.nii.gz,True,True,True
Segmented Scans,759546fe89,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/759546fe89.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/759546fe89.nii.gz,True,True,True
Segmented Scans,75f4a8502b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/75f4a8502b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/75f4a8502b.nii.gz,True,True,True
Segmented Scans,7627acfc70,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7627acfc70.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7627acfc70.nii.gz,True,True,True
Segmented Scans,769d84c295,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/769d84c295.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/769d84c295.nii.gz,True,True,True
Segmented Scans,76b9e01671,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/76b9e01671.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/76b9e01671.nii.gz,True,True,True
Segmented Scans,772ae8b269,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/772ae8b269.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/772ae8b269.nii.gz,True,True,True
Segmented Scans,774f4a13f1,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/774f4a13f1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/774f4a13f1.nii.gz,True,True,True
Segmented Scans,777e005cbf,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/777e005cbf.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/777e005cbf.nii.gz,True,True,True
Segmented Scans,7782701dad,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7782701dad.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7782701dad.nii.gz,True,True,True
Segmented Scans,77951bf4b3,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/77951bf4b3.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/77951bf4b3.nii.gz,True,True,True
Segmented Scans,786ae6a1b4,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/786ae6a1b4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/786ae6a1b4.nii.gz,True,True,True
Segmented Scans,789e986b18,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/789e986b18.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/789e986b18.nii.gz,True,True,True
Segmented Scans,78cceffcf1,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/78cceffcf1.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/78cceffcf1.nii.gz,True,True,True
Segmented Scans,78ee1e68e4,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/78ee1e68e4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/78ee1e68e4.nii.gz,True,True,True
Segmented Scans,7904f7b2a0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7904f7b2a0.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7904f7b2a0.nii.gz,True,True,True
Segmented Scans,790e50b78e,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/790e50b78e.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/790e50b78e.nii.gz,True,True,True
Segmented Scans,79ac9ae34d,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/79ac9ae34d.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/79ac9ae34d.nii.gz,True,True,True
Segmented Scans,7a2902d550,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7a2902d550.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7a2902d550.nii.gz,True,True,True
Segmented Scans,7a569b3064,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7a569b3064.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7a569b3064.nii.gz,True,True,True
Segmented Scans,7a834b9d14,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7a834b9d14.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7a834b9d14.nii.gz,True,True,True
Segmented Scans,7ab10e3226,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7ab10e3226.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7ab10e3226.nii.gz,True,True,True
Segmented Scans,7ab7d0a16f,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7ab7d0a16f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7ab7d0a16f.nii.gz,True,True,True
Segmented Scans,7ab8e358b2,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7ab8e358b2.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7ab8e358b2.nii.gz,True,True,True
Segmented Scans,7ace18a43b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7ace18a43b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7ace18a43b.nii.gz,True,True,True
Segmented Scans,7b78d08992,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7b78d08992.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7b78d08992.nii.gz,True,True,True
Segmented Scans,7c004290c4,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7c004290c4.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7c004290c4.nii.gz,True,True,True
Segmented Scans,7c1bec680d,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7c1bec680d.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7c1bec680d.nii.gz,True,True,True
Segmented Scans,7c2677954c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7c2677954c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7c2677954c.nii.gz,True,True,True
Segmented Scans,7c583850dd,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7c583850dd.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7c583850dd.nii.gz,True,True,True
Segmented Scans,7cf787efcc,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7cf787efcc.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7cf787efcc.nii.gz,True,True,True
Segmented Scans,7d6a269547,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7d6a269547.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7d6a269547.nii.gz,True,True,True
Segmented Scans,7e7bc358af,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7e7bc358af.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7e7bc358af.nii.gz,True,True,True
Segmented Scans,7f78a55e0f,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/7f78a55e0f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/7f78a55e0f.nii.gz,True,True,True
Segmented Scans,8045cc444b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/8045cc444b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/8045cc444b.nii.gz,True,True,True
Segmented Scans,804e20cbf7,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/804e20cbf7.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/804e20cbf7.nii.gz,True,True,True
Segmented Scans,804f11162c,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/804f11162c.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/804f11162c.nii.gz,True,True,True
Segmented Scans,808b168b62,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/808b168b62.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/808b168b62.nii.gz,True,True,True
Segmented Scans,8126dd995b,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/8126dd995b.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/8126dd995b.nii.gz,True,True,True
Segmented Scans,81d0455f5f,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/81d0455f5f.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/81d0455f5f.nii.gz,True,True,True
Segmented Scans,81e82c4785,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/81e82c4785.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/81e82c4785.nii.gz,True,True,True
Segmented Scans,829b84e941,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/829b84e941.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/829b84e941.nii.gz,True,True,True
Segmented Scans,842f2b08a0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/842f2b08a0.nii.gz,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/masks/842f2b08a0.nii.gz,True,True,True
