case_id,branch,source_dataset,ct_reader_backend,mask_reader_backend,hu_action,resample_action,status,error
031,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
032,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
033,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
034,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
035,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
036,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
037,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
038,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
039,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
040,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
041,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
042,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
043,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
044,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
045,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
046,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
047,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
048,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
049,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
050,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
051,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
052,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
053,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
054,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
055,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
056,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
057,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
058,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
059,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
060,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
061,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
062,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
063,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
064,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
065,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
066,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
067,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
068,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
069,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
070,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
071,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
072,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
073,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
074,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
075,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
076,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
077,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
078,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
079,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
080,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
081,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
082,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
083,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
084,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
085,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
086,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
087,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
088,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
089,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
090,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
091,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
092,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
093,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
094,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
095,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
096,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
097,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
098,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
099,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
100,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
