branch,case_id,status,ct_backend,mask_backend,ct_shape,mask_shape,ct_dtype,mask_dtype,ct_out,mask_out,error
Segmented Scans,4c3d6fe13b,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4c3d6fe13b.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4c3d6fe13b.npy,
Segmented Scans,4c90adc3e9,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4c90adc3e9.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4c90adc3e9.npy,
Segmented Scans,4cb87a60ea,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4cb87a60ea.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4cb87a60ea.npy,
Segmented Scans,4ce3b6957a,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4ce3b6957a.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4ce3b6957a.npy,
Segmented Scans,4cf29e72b1,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4cf29e72b1.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4cf29e72b1.npy,
Segmented Scans,4ddcee54ae,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4ddcee54ae.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4ddcee54ae.npy,
Segmented Scans,4df1977f27,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4df1977f27.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4df1977f27.npy,
Segmented Scans,4e18905e99,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4e18905e99.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4e18905e99.npy,
Segmented Scans,4e6812b21a,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4e6812b21a.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4e6812b21a.npy,
Segmented Scans,4eccdbbe89,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4eccdbbe89.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4eccdbbe89.npy,
Segmented Scans,4edbc1d835,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4edbc1d835.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4edbc1d835.npy,
Segmented Scans,4f315ba876,ok,sitk,sitk,"(37, 3, 512, 512)","(37, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4f315ba876.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4f315ba876.npy,
Segmented Scans,4f4dbe5ee2,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4f4dbe5ee2.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4f4dbe5ee2.npy,
Segmented Scans,4f793f3cb4,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4f793f3cb4.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4f793f3cb4.npy,
Segmented Scans,4fcd4b7e40,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4fcd4b7e40.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4fcd4b7e40.npy,
Segmented Scans,4fd22056b3,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4fd22056b3.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4fd22056b3.npy,
Segmented Scans,4fe213a60e,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/4fe213a60e.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/4fe213a60e.npy,
Segmented Scans,50803716a6,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/50803716a6.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/50803716a6.npy,
Segmented Scans,50b89b4e3c,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/50b89b4e3c.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/50b89b4e3c.npy,
Segmented Scans,51318b4f42,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/51318b4f42.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/51318b4f42.npy,
Segmented Scans,517f0ae994,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/517f0ae994.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/517f0ae994.npy,
Segmented Scans,526cf8989b,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/526cf8989b.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/526cf8989b.npy,
Segmented Scans,5372ee35f5,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5372ee35f5.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5372ee35f5.npy,
Segmented Scans,53bd6ed1ec,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/53bd6ed1ec.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/53bd6ed1ec.npy,
Segmented Scans,54a97c0465,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/54a97c0465.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/54a97c0465.npy,
Segmented Scans,54fc9b19b5,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/54fc9b19b5.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/54fc9b19b5.npy,
Segmented Scans,551cb206ce,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/551cb206ce.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/551cb206ce.npy,
Segmented Scans,5564c68d8a,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5564c68d8a.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5564c68d8a.npy,
Segmented Scans,5603da963d,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5603da963d.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5603da963d.npy,
Segmented Scans,5632c1f884,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5632c1f884.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5632c1f884.npy,
Segmented Scans,564c63132f,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/564c63132f.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/564c63132f.npy,
Segmented Scans,569f278151,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/569f278151.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/569f278151.npy,
Segmented Scans,5741ecabf4,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5741ecabf4.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5741ecabf4.npy,
Segmented Scans,58410d845e,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/58410d845e.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/58410d845e.npy,
Segmented Scans,58afb7977e,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/58afb7977e.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/58afb7977e.npy,
Segmented Scans,5a30200a69,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5a30200a69.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5a30200a69.npy,
Segmented Scans,5a6945c8f0,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5a6945c8f0.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5a6945c8f0.npy,
Segmented Scans,5a72f9e6c7,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5a72f9e6c7.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5a72f9e6c7.npy,
Segmented Scans,5b40f5fc4c,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5b40f5fc4c.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5b40f5fc4c.npy,
Segmented Scans,5b4b26aabb,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5b4b26aabb.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5b4b26aabb.npy,
Segmented Scans,5b99561d7a,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5b99561d7a.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5b99561d7a.npy,
Segmented Scans,5c0b53354e,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5c0b53354e.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5c0b53354e.npy,
Segmented Scans,5cec025855,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5cec025855.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5cec025855.npy,
Segmented Scans,5d223b0177,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5d223b0177.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5d223b0177.npy,
Segmented Scans,5d390ce428,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5d390ce428.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5d390ce428.npy,
Segmented Scans,5d4eb347dc,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5d4eb347dc.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5d4eb347dc.npy,
Segmented Scans,5da2f2800f,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5da2f2800f.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5da2f2800f.npy,
Segmented Scans,5e22936183,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5e22936183.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5e22936183.npy,
Segmented Scans,5e4548010c,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5e4548010c.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5e4548010c.npy,
Segmented Scans,5e5a10764a,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5e5a10764a.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5e5a10764a.npy,
Segmented Scans,5ec8b6b768,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5ec8b6b768.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5ec8b6b768.npy,
Segmented Scans,5f0b735837,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5f0b735837.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5f0b735837.npy,
Segmented Scans,5f27f10f88,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5f27f10f88.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5f27f10f88.npy,
Segmented Scans,5f8255bf40,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5f8255bf40.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5f8255bf40.npy,
Segmented Scans,5f8ba20a67,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5f8ba20a67.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5f8ba20a67.npy,
Segmented Scans,5ff362170a,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/5ff362170a.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/5ff362170a.npy,
Segmented Scans,6056bc7845,ok,sitk,sitk,"(38, 3, 512, 512)","(38, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/6056bc7845.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/6056bc7845.npy,
Segmented Scans,605ddd497c,ok,sitk,sitk,"(35, 3, 512, 512)","(35, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/605ddd497c.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/605ddd497c.npy,
Segmented Scans,609847bfe2,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/609847bfe2.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/609847bfe2.npy,
Segmented Scans,60b5a23da7,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/60b5a23da7.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/60b5a23da7.npy,
Segmented Scans,621b5be0be,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/621b5be0be.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/621b5be0be.npy,
Segmented Scans,622a3616ee,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/622a3616ee.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/622a3616ee.npy,
Segmented Scans,6270e85cb5,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/6270e85cb5.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/6270e85cb5.npy,
Segmented Scans,62ac06d17d,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/62ac06d17d.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/62ac06d17d.npy,
Segmented Scans,62ce0d8d25,ok,sitk,sitk,"(38, 3, 512, 512)","(38, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/62ce0d8d25.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/62ce0d8d25.npy,
Segmented Scans,635cd02e2e,ok,sitk,sitk,"(24, 3, 512, 512)","(24, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/635cd02e2e.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/635cd02e2e.npy,
Segmented Scans,63ec515b85,ok,sitk,sitk,"(38, 3, 512, 512)","(38, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/63ec515b85.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/63ec515b85.npy,
Segmented Scans,6423ea8c07,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/6423ea8c07.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/6423ea8c07.npy,
Segmented Scans,6440c0e9a0,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/6440c0e9a0.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/6440c0e9a0.npy,
Segmented Scans,64ac3d1226,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/64ac3d1226.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/64ac3d1226.npy,
Segmented Scans,64b8ab7375,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/64b8ab7375.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/64b8ab7375.npy,
Segmented Scans,64d597fcd7,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/64d597fcd7.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/64d597fcd7.npy,
Segmented Scans,64e8ca0181,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/64e8ca0181.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/64e8ca0181.npy,
Segmented Scans,64f77012ac,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/64f77012ac.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/64f77012ac.npy,
Segmented Scans,6760aa4363,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/6760aa4363.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/6760aa4363.npy,
Segmented Scans,6795efd7bb,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/6795efd7bb.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/6795efd7bb.npy,
Segmented Scans,689169f970,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/689169f970.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/689169f970.npy,
Segmented Scans,6909e9ec97,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/6909e9ec97.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/6909e9ec97.npy,
Segmented Scans,693af4df4c,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/693af4df4c.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/693af4df4c.npy,
Segmented Scans,694bae6137,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/694bae6137.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/694bae6137.npy,
Segmented Scans,695fb1509f,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/695fb1509f.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/695fb1509f.npy,
